text,label
free fire ගහන එකෙක්ගෙන් මීට වඩා දෙයක් බලාපොරොත්තු වෙන්න බැ face_with_tears_of_joy,0
god bless you,2
muge acting dekkama acting epa wenawa,0
nodakin vitharak sister,0
anniyan move eka danawada,1
fast comet red_heart,2
oya use karana background eka green screen ekak bawa hodata penawa,0
face_with_tears_of_joy person_raising_hand,2
දාපු ගමන් බැලුව දාන්නෙ පරක්කුවෙලා හැබැයි සුපිරි ලොවෙත් නැති එකක් red_heart red_heart,2
කොච්චර වැරදි කරලා අද යහතින් හිටියත් ඒවාට වන්දි ගෙවන්න දවසක් අනිවාර්යයෙන් ම එනවා මයි folded_hands hundred_points,1
ආසම මාතෘකාවක් ස්තුතියි red_heart red_heart,2
මුතු කිරිල්ලි එකේ මේනකගෙ මල්ලිට උන්නෙ සල්ලි පොකුරු එකේ සේදර,1
මමත් ඵහෙම තමයි කැමති,2
supiri bn k dj red_heart red_heart framed_picture framed_picture framed_picture heart_suit heart_suit heart_suit heart_suit cat_with_wry_smile,2
උඹ උන්ගෙ ගේ අස්සෙ උන්න වගේනෙ comment කරල තියෙන්නෙ face_with_tears_of_joy,0
red_heart red_heart,2
of what use is it to have a fancy accent and still be ignorant people need to grow up and appreciate the kind gesture of sharing such invaluable info,2
තනියෙන් කනවා පෙන්නනවට වඩා mukbang මේක සුපිරි මිනිස්සුත් එකතු වෙනවා ජයවේවා party_popper,2
ඒ විඩීයෝ එකත් සුපිරියක් තමා ඉතිම් grinning_face_with_sweat red_heart red_heart,2
bouquet bouquet,2
slightly_smiling_face,1
get well soon brh crying_face,2
mathhhh face_holding_back_tears face_blowing_a_kiss heart_suit,2
me wage music thama apita one melody eka maru,2
red_heart never gets old,2
supper oya nm mareta hithata wadennama songs tika thorala arn supiri waddek thumbs_up thumbs_up person_getting_massage coungratulations musical_score musical_score musical_score confetti_ball confetti_ball confetti_ball,2
අනේ ගොඩාක් ස්තුතියි ගුරුතුමනි කොටස් වෙළඳපොළ ගැන පාඨමාලාවල් ගිනි ගනන්,2
super red_heart,2
me recipe eka try karala kema tika okkoma wisik karanna una,0
youve used the evolution of systems from zero to sophisticated cloud native application to explain all the concepts of system design almost like a story or journey very nice explanation ashish thank you for the video,2
exam එකත් එක්ක තිබුන පීඩනය ටික වෙලාවකට හරි නැතිඋනා මේ සෝග්න්ස් ටික ඇහුවට පස්සේ red_heart,2
man hithanne senurige kotas me dawaswala adu eyage kakule aulak wela akai a hindai den wedipura indagena inna seen thiyenne,1
thank you red_heart,2
thank you,2
කොටස නැත්තද face_with_open_mouth,1
such a clean delivery of concepts sleek mate motivated,2
face_with_tears_of_joy,2
kota ට pink t shirt ලස්සනයි face_with_tears_of_joy red_heart,2
නියමයි,2
සමාජ පරිහානියට තමයි පාර කැපෙන්නෙ,0
wasthilage සේරම video balapu aya like ekak dagenama yaman thumbs_up,2
thank you aiya,2
excellent thanks for putting all the system design concepts concisely in one placevideo,2
mokada bn me school eka,0
very beneficial so far,2
me teacher kiyala dena dewal godak watinawa school wala wath kiyala denne na,2
hammata chamidu bosa red_heart red_heart fb eken awe smiling_face_with_smiling_eyes party_popper,2
smiling_face_with_hearteyes sparkles thumbs_up,2
මේකේ තියෙන සමහර දේවල් අපේ සංස්කෘතියට ගැලපෙන්නේ නෑ,0
maru ah kota aiyage unseen talent eka face_with_tears_of_joy,2
සුපිරි සර් flexed_biceps red_heart,2
ado gewl issarha inne bhpn eliyta,1
dan meyalage content balanawata wada hondai nikan idapan eka,0
sir oya explain karana widiha niyamai kantharathma theerenawa jayawewa,2
අඩෝ සුපිරියක් face_blowing_a_kiss face_blowing_a_kiss,2
එයා කැත වෙලා crying_face,0
දරුවෙක් වැරැද්දක් කළ විට එයට අවවාද අනුශාසනා දෙන කෙනා නියම ගුරුවරයෙක් වේ,2
සිරිමත්ගෙ කුක්කු face_with_open_mouth red_heart,0
ado kotazz red_heart,2
thank you i had to learn all these concepts the hard way youve made the concepts flow really well thank you again thumbs up of course,2
okkoma comments positive ewama pennanne negative comments makuwada,0
ben diipam ykoo,0
me manussayage background eka hoyala balanna kiyana tharam suddek nemei,0
godak lassanai family ekath ekka balanna puluwan deyak,2
නියමයි රූ සද්දෙ නැතුව ඉදලා එක දිගටම එනවා red_heart red_heart red_heart,2
me video eke kisima entertainment value ekak na,0
විඩියො එක බලපු හින්දා සබ්ස්ක්රයිබ් කරන් යන්කෝ beaming_face_with_smiling_eyes,1
varisu ෆිල්ම් එක දෙන්නකො,1
අද උක්කු බාබාගෙයි සෙනුරිගෙයි කොටසක් නැති හින්දා කතාවම පාලුවට ගිහින් confused_face,0
red_heart party_popper party_popper red_heart party_popper red_heart party_popper red_heart,2
gewal koheda math oya kitttuwa malabe,1
බලන අය කෝ කෝඅනෙ,1
මේකේ තියෙන සමහර දේවල් අපේ ආගමට ගැලපෙන්නේ නෑ,0
red_heart red_heart red_heart red_heart folded_hands folded_hands folded_hands folded_hands,2
asanka priyamantha ge sindu tika nan supiriyak red_heart,2
ned hbay mek dl tyenne thinking_face,1
dan meyalath anith youtube karayo wage sellam wela,0
me video eka witharak nemei meke comment section ekath maru,2
බොහොම ස්තුතියි red_heart,2
අද ෆට්ට face_with_tears_of_joy red_heart,2
වෙනදා වගේම සුපිරි එකක් අයියේආදරෙයි ඔයාටයි අක්කටයි දෙන්නටම red_heart red_heart red_heart,2
chamika,1
යසයි,2
actually i wanted to invest in cse but i havent required knowledge so thank you for this video series,2
old is gold bro,2
ඩූම් ෆිල්ම් එක දාන්නකෝ weary_face,1
red_heart red_heart red_heart smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes,2
and pala dan kettu vela mata dukai crying_face crying_face crying_face crying_face crying_face,0
ado mamath aasama a part ekata black_heart,2
ඇත්තසබ්ස්ක්රයිබ් කරන් යන්කි,1
aiye dan moratuwa it colombo cs wage it degree walata therila yanna inna ayata campus yanna kalin study karala yanna ona mona wage dewalda hoda kiyala video ekk krnnko red_heart,1
ඔයාලා දැන් මිනිස්සුන්ගේ අසරණකමෙන් മതലടപപ ගන්නවා,0
ඔයාලගේ පරණ වීඩියෝ වල තිබ්බ ගතිය දැන් කොහෙත්ම නෑ,0
nailed it once more well gone guys,2
දැක්ක ගමන් සනිකව ආව බලන්ඩ smiling_face_with_hearteyes,2
සුපිරි red_heart red_heart,2
hamination face_with_tears_of_joy face_with_tears_of_joy,1
දැන් ළමයින්ට පහරදීම තහනම් ගුරුවරුන්ට කරන්න දෙයක් නෑ,1
ලංකාවෙ ඉන්න අගය කල හැකි හෝමෝසේපියන් සේපියන් කිහිපදෙනාගෙන් කෙනෙක්,2
fire,2
මගෙ සැප ඔබෙ සතුටයි කියලා සුරේන් එයාගේ මුලු කාලයම නෝරා වෙනුවෙන් කැප කරලා ඉන්නේ එයාගේ හදවතේ නෝරා ගැන අැත්තේ අනුකම්පාවකට වඩා අාදරයක් නිසාද නැත්තම් එ් ඔහුගේ රාජකාරියද සිදුවූ කිසිදු දෙයක් අහඹුවක් නොවෙයිද,1
you nailed this excellent video very easy to digest great work,2
rosette rosette rosette rosette rosette rosette rosette rosette face_with_tears_of_joy red_heart,2
කැරිම ඩයට් කිරිල්ලික් යකෝඕක පිපිරෙයි grinning_squinting_face face_with_tears_of_joy,0
mmm mata uneth ehemai mawa wishwasa nah eyata,0
oyalage content walin minissunwa amathaka karala,0
oya kiyana investment method eka illegal ne lankawe minissu anathare danna epa,0
matath une eh dema thmai melo deyk nathi kale mageth ekka hitiya passe mage waradi penna gttamage paulata salli naha kiyla dm salli thiyena paulaka ekiyk set krgena,0
මත් පොලිස් ජිවිතාරක්ශක නිලදාරියෙක්මේ වෙනකොට ජිවිත ක් විතර බේරගෙන් තියේනවා red_heart,2
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,2
අඩෝ අපේ සෙට් එක red_heart,2
හැමදාම දාන ෆිල්ම් ආපු ගමන්ම බලනවඒත් සමහර ෆිල්ම් වල original හඩින්ම දාන්නකෝ,1
prasad srimal,1
ගනන් ගන්න එපා බන්ඌ මොලේ අමාරුකාරයෙක්සින්ටො එකේ comments බලන්නකො ගිහින්comment section එක හාලා තියෙන්නෙ rolling_on_the_floor_laughing,0
